BANK_ID,BANK_NAME,IFS_CODE,EST_YEAR
4102,BANK4102,BANK548448,1963
4103,BANK4103,BANK268604,1963
4104,BANK4104,BANK299990,2013
4105,BANK4105,BANK294346,1981
4106,BANK4106,BANK51743,1962
4107,BANK4107,BANK291104,1973
4108,BANK4108,BANK871884,1971
4109,BANK4109,BANK503645,1952
4110,BANK4110,BANK321059,1989
4111,BANK4111,BANK348236,1976
4112,BANK4112,BANK436254,1992
4113,BANK4113,BANK201826,1961
4114,BANK4114,BANK465815,1998
4115,BANK4115,BANK207221,2000
4116,BANK4116,BANK175565,1985
4117,BANK4117,BANK2234,2000
4118,BANK4118,BANK549217,1971
4119,BANK4119,BANK573897,2004
4120,BANK4120,BANK830542,1954
4121,BANK4121,BANK426978,1980
4122,BANK4122,BANK435166,1970
4123,BANK4123,BANK266833,1982
4124,BANK4124,BANK247466,2007
4125,BANK4125,BANK879737,1980
4126,BANK4126,BANK393118,1950
4127,BANK4127,BANK39659,1971
4128,BANK4128,BANK752146,1971
4129,BANK4129,BANK258526,1964
4130,BANK4130,BANK881636,1969
4131,BANK4131,BANK268244,1998
4132,BANK4132,BANK326012,1962
4133,BANK4133,BANK168832,1952
4134,BANK4134,BANK506513,1960
4135,BANK4135,BANK287677,1998
4136,BANK4136,BANK19198,1954
4137,BANK4137,BANK524122,1954
4138,BANK4138,BANK981185,1958
4139,BANK4139,BANK414677,1952
4140,BANK4140,BANK475599,1951
4141,BANK4141,BANK695875,2014
4142,BANK4142,BANK474545,1967
4143,BANK4143,BANK445546,1978
4144,BANK4144,BANK566945,2007
4145,BANK4145,BANK750895,1953
4146,BANK4146,BANK401228,1967
4147,BANK4147,BANK344855,1975
4148,BANK4148,BANK720811,2006
4149,BANK4149,BANK952075,1990
4150,BANK4150,BANK728646,2003
4151,BANK4151,BANK221497,2012
4152,BANK4152,BANK27259,1998
4153,BANK4153,BANK657034,1973
4154,BANK4154,BANK270891,1951
4155,BANK4155,BANK446190,1959
4156,BANK4156,BANK401574,2008
4157,BANK4157,BANK995045,1964
4158,BANK4158,BANK708525,1986
4159,BANK4159,BANK273380,2014
4160,BANK4160,BANK854993,1973
4161,BANK4161,BANK601909,1953
4162,BANK4162,BANK382769,1951
4163,BANK4163,BANK228511,1979
4164,BANK4164,BANK191136,1970
4165,BANK4165,BANK523794,1995
4166,BANK4166,BANK53789,1995
4167,BANK4167,BANK485334,2014
4168,BANK4168,BANK12729,1966
4169,BANK4169,BANK201368,2007
4170,BANK4170,BANK644500,1977
4171,BANK4171,BANK762984,1970
4172,BANK4172,BANK888389,1953
4173,BANK4173,BANK616395,1962
4174,BANK4174,BANK148341,1973
4175,BANK4175,BANK960901,2013
4176,BANK4176,BANK198103,1980
4177,BANK4177,BANK383989,1961
4178,BANK4178,BANK642628,1955
4179,BANK4179,BANK549578,2009
4180,BANK4180,BANK310015,1963
4181,BANK4181,BANK86822,1971
4182,BANK4182,BANK885079,2014
4183,BANK4183,BANK687482,1996
4184,BANK4184,BANK980636,1989
4185,BANK4185,BANK352544,2002
4186,BANK4186,BANK779687,1967
4187,BANK4187,BANK869746,1980
4188,BANK4188,BANK288354,2007
4189,BANK4189,BANK480149,2009
4190,BANK4190,BANK974761,2003
4191,BANK4191,BANK543363,1955
4192,BANK4192,BANK368058,1990
4193,BANK4193,BANK400062,1971
4194,BANK4194,BANK275071,2012
4195,BANK4195,BANK385665,1980
4196,BANK4196,BANK29862,1991
4197,BANK4197,BANK469768,1979
4198,BANK4198,BANK230546,2010
4199,BANK4199,BANK96838,2006
4200,BANK4200,BANK672782,1989
4201,BANK4201,BANK625284,1967
4202,BANK4202,BANK444282,1958
4203,BANK4203,BANK285015,2010
4204,BANK4204,BANK158272,1957
4205,BANK4205,BANK155780,1962
4206,BANK4206,BANK253118,1995
4207,BANK4207,BANK508820,1982
4208,BANK4208,BANK399115,1983
4209,BANK4209,BANK528209,2000
4210,BANK4210,BANK886215,1963
4211,BANK4211,BANK17102,2000
4212,BANK4212,BANK850696,1961
4213,BANK4213,BANK569284,1967
4214,BANK4214,BANK675369,1976
4215,BANK4215,BANK18688,2006
4216,BANK4216,BANK101687,1976
4217,BANK4217,BANK418173,1984
4218,BANK4218,BANK23313,1997
4219,BANK4219,BANK303711,2001
4220,BANK4220,BANK496694,1999
4221,BANK4221,BANK286797,2002
4222,BANK4222,BANK173224,1959
4223,BANK4223,BANK550258,1996
4224,BANK4224,BANK742808,1983
4225,BANK4225,BANK100406,1978
4226,BANK4226,BANK307095,1995
4227,BANK4227,BANK109352,2012
4228,BANK4228,BANK48968,2004
4229,BANK4229,BANK821888,1955
4230,BANK4230,BANK784184,1956
4231,BANK4231,BANK719606,1997
4232,BANK4232,BANK20137,1995
4233,BANK4233,BANK554137,1966
4234,BANK4234,BANK328838,1984
4235,BANK4235,BANK668581,1978
4236,BANK4236,BANK217545,1990
4237,BANK4237,BANK246812,1967
4238,BANK4238,BANK847373,1991
4239,BANK4239,BANK890948,1959
4240,BANK4240,BANK108322,1965
4241,BANK4241,BANK647505,1954
4242,BANK4242,BANK677139,1958
4243,BANK4243,BANK658462,1974
4244,BANK4244,BANK565181,1991
4245,BANK4245,BANK343148,1967
4246,BANK4246,BANK529131,1968
4247,BANK4247,BANK800122,2009
4248,BANK4248,BANK39818,2002
4249,BANK4249,BANK429883,1977
4250,BANK4250,BANK922110,1963
4251,BANK4251,BANK748992,1952
4252,BANK4252,BANK383171,1969
4253,BANK4253,BANK146627,1954
4254,BANK4254,BANK725916,1964
4255,BANK4255,BANK730229,1958
4256,BANK4256,BANK69137,2010
4257,BANK4257,BANK574442,2012
4258,BANK4258,BANK37379,2003
4259,BANK4259,BANK157017,1956
4260,BANK4260,BANK61186,1979
4261,BANK4261,BANK624911,1951
4262,BANK4262,BANK778901,1981
4263,BANK4263,BANK827469,1974
4264,BANK4264,BANK458157,2010
4265,BANK4265,BANK712491,1983
4266,BANK4266,BANK443322,1961
4267,BANK4267,BANK370946,1958
4268,BANK4268,BANK466983,2014
4269,BANK4269,BANK175045,1985
4270,BANK4270,BANK960294,2010
4271,BANK4271,BANK863440,1963
4272,BANK4272,BANK56364,2000
4273,BANK4273,BANK721548,1992
4274,BANK4274,BANK519343,1958
4275,BANK4275,BANK59000,1971
4276,BANK4276,BANK847408,1967
4277,BANK4277,BANK84420,1960
4278,BANK4278,BANK181746,2002
4279,BANK4279,BANK150196,1953
4280,BANK4280,BANK144845,1981
4281,BANK4281,BANK594389,1955
4282,BANK4282,BANK823007,1982
4283,BANK4283,BANK113980,1955
4284,BANK4284,BANK335154,2000
4285,BANK4285,BANK436557,1974
4286,BANK4286,BANK270679,1997
4287,BANK4287,BANK885564,1959
4288,BANK4288,BANK672479,1959
4289,BANK4289,BANK723437,1979
4290,BANK4290,BANK236494,2010
4291,BANK4291,BANK419856,1956
4292,BANK4292,BANK399474,1992
4293,BANK4293,BANK384513,1962
4294,BANK4294,BANK669017,1953
4295,BANK4295,BANK488017,1997
4296,BANK4296,BANK909284,2000
4297,BANK4297,BANK434492,2011
4298,BANK4298,BANK153794,2011
4299,BANK4299,BANK165662,1999
4300,BANK4300,BANK128430,1977
4301,BANK4301,BANK234436,1968
4302,BANK4302,BANK963627,1958
4303,BANK4303,BANK939393,2004
4304,BANK4304,BANK906765,1969
4305,BANK4305,BANK18942,2009
4306,BANK4306,BANK161880,2007
4307,BANK4307,BANK386292,1973
4308,BANK4308,BANK258479,2006
4309,BANK4309,BANK254188,1999
4310,BANK4310,BANK494212,1976
4311,BANK4311,BANK176778,2010
4312,BANK4312,BANK723804,1955
4313,BANK4313,BANK600027,1954
4314,BANK4314,BANK502288,2011
4315,BANK4315,BANK703067,1971
4316,BANK4316,BANK384434,1958
4317,BANK4317,BANK660460,1976
4318,BANK4318,BANK236977,2002
4319,BANK4319,BANK905975,2011
4320,BANK4320,BANK650096,1959
4321,BANK4321,BANK195113,1989
4322,BANK4322,BANK621996,1985
4323,BANK4323,BANK863121,1984
4324,BANK4324,BANK604253,2000
4325,BANK4325,BANK654681,1988
4326,BANK4326,BANK279235,1999
4327,BANK4327,BANK404435,1975
4328,BANK4328,BANK633092,1996
4329,BANK4329,BANK81258,1988
4330,BANK4330,BANK687068,1987
4331,BANK4331,BANK688804,1966
4332,BANK4332,BANK516532,1993
4333,BANK4333,BANK427403,1959
4334,BANK4334,BANK727740,1973
4335,BANK4335,BANK391800,1989
4336,BANK4336,BANK431888,1984
4337,BANK4337,BANK248050,1997
4338,BANK4338,BANK602884,1979
4339,BANK4339,BANK817550,1995
4340,BANK4340,BANK706443,1956
4341,BANK4341,BANK240296,1988
4342,BANK4342,BANK494922,1953
4343,BANK4343,BANK211503,1984
4344,BANK4344,BANK9894,1992
4345,BANK4345,BANK802820,2006
4346,BANK4346,BANK481894,1983
4347,BANK4347,BANK143219,1984
4348,BANK4348,BANK829710,2005
4349,BANK4349,BANK641702,2014
4350,BANK4350,BANK246510,2013
4351,BANK4351,BANK760954,1971
4352,BANK4352,BANK604753,1971
4353,BANK4353,BANK542026,2002
4354,BANK4354,BANK898985,2006
4355,BANK4355,BANK822030,1994
4356,BANK4356,BANK557304,2008
4357,BANK4357,BANK466064,1993
4358,BANK4358,BANK493972,1997
4359,BANK4359,BANK585653,1991
4360,BANK4360,BANK128265,2005
4361,BANK4361,BANK813944,1980
4362,BANK4362,BANK302391,1980
4363,BANK4363,BANK764405,1970
4364,BANK4364,BANK683728,1986
4365,BANK4365,BANK323137,1990
4366,BANK4366,BANK922055,1992
4367,BANK4367,BANK342195,1971
4368,BANK4368,BANK7599,1980
4369,BANK4369,BANK831152,1962
4370,BANK4370,BANK958646,1979
4371,BANK4371,BANK435632,1983
4372,BANK4372,BANK595052,1974
4373,BANK4373,BANK255050,1956
4374,BANK4374,BANK839624,1973
4375,BANK4375,BANK181328,2012
4376,BANK4376,BANK171323,1960
4377,BANK4377,BANK191464,2009
4378,BANK4378,BANK919821,1956
4379,BANK4379,BANK566057,1965
4380,BANK4380,BANK91184,1994
4381,BANK4381,BANK818874,1982
4382,BANK4382,BANK741839,2002
4383,BANK4383,BANK315019,2010
4384,BANK4384,BANK32242,1966
4385,BANK4385,BANK312359,2001
4386,BANK4386,BANK971714,2014
4387,BANK4387,BANK762401,1981
4388,BANK4388,BANK357224,2005
4389,BANK4389,BANK829159,1958
4390,BANK4390,BANK662804,2009
4391,BANK4391,BANK768504,2005
4392,BANK4392,BANK282572,2003
4393,BANK4393,BANK520485,1957
4394,BANK4394,BANK321375,1989
4395,BANK4395,BANK253948,1961
4396,BANK4396,BANK851405,1951
4397,BANK4397,BANK186010,1995
4398,BANK4398,BANK177522,1974
4399,BANK4399,BANK211155,1997
4400,BANK4400,BANK42861,2008
4401,BANK4401,BANK90936,1958
4402,BANK4402,BANK570033,1982
4403,BANK4403,BANK631407,1973
4404,BANK4404,BANK446597,1982
4405,BANK4405,BANK783837,1986
4406,BANK4406,BANK762109,1990
4407,BANK4407,BANK594546,1985
4408,BANK4408,BANK644059,1989
4409,BANK4409,BANK30363,1968
4410,BANK4410,BANK517455,1981
4411,BANK4411,BANK207585,1989
4412,BANK4412,BANK868358,1964
4413,BANK4413,BANK315368,1995
4414,BANK4414,BANK979625,2003
4415,BANK4415,BANK176722,1995
4416,BANK4416,BANK83646,1981
4417,BANK4417,BANK481338,2012
4418,BANK4418,BANK565347,1968
4419,BANK4419,BANK39188,2001
4420,BANK4420,BANK488374,1996
4421,BANK4421,BANK465736,1993
4422,BANK4422,BANK835446,1983
4423,BANK4423,BANK310128,1984
4424,BANK4424,BANK118928,1975
4425,BANK4425,BANK865671,1954
4426,BANK4426,BANK136327,1953
4427,BANK4427,BANK355788,2004
4428,BANK4428,BANK640294,2013
4429,BANK4429,BANK597040,1957
4430,BANK4430,BANK594200,1992
4431,BANK4431,BANK609377,1982
4432,BANK4432,BANK581807,1959
4433,BANK4433,BANK631090,1970
4434,BANK4434,BANK561108,2001
4435,BANK4435,BANK743405,2004
4436,BANK4436,BANK672714,2011
4437,BANK4437,BANK512679,1988
4438,BANK4438,BANK90854,1960
4439,BANK4439,BANK982207,1971
4440,BANK4440,BANK810503,2013
4441,BANK4441,BANK833406,1986
4442,BANK4442,BANK709194,2001
4443,BANK4443,BANK812835,1982
4444,BANK4444,BANK963915,1954
4445,BANK4445,BANK861105,1976
4446,BANK4446,BANK326511,1958
4447,BANK4447,BANK545239,1962
4448,BANK4448,BANK240019,2004
4449,BANK4449,BANK298934,1998
4450,BANK4450,BANK640069,1958
4451,BANK4451,BANK596651,1957
4452,BANK4452,BANK162622,1993
4453,BANK4453,BANK939038,1999
4454,BANK4454,BANK581245,2002
4455,BANK4455,BANK506191,2009
4456,BANK4456,BANK562757,1973
4457,BANK4457,BANK757990,2008
4458,BANK4458,BANK875807,1961
4459,BANK4459,BANK963309,1992
4460,BANK4460,BANK322241,1991
4461,BANK4461,BANK993817,1954
4462,BANK4462,BANK963408,2003
4463,BANK4463,BANK955937,1980
4464,BANK4464,BANK435450,1975
4465,BANK4465,BANK302085,1977
4466,BANK4466,BANK915033,1989
4467,BANK4467,BANK986361,1999
4468,BANK4468,BANK89812,1979
4469,BANK4469,BANK183589,1960
4470,BANK4470,BANK230023,1960
4471,BANK4471,BANK334668,2013
4472,BANK4472,BANK371269,1962
4473,BANK4473,BANK510337,2001
4474,BANK4474,BANK929940,1958
4475,BANK4475,BANK266131,1973
4476,BANK4476,BANK999811,1982
4477,BANK4477,BANK229799,1993
4478,BANK4478,BANK408396,2002
4479,BANK4479,BANK529681,1957
4480,BANK4480,BANK665319,1980
4481,BANK4481,BANK62908,1962
4482,BANK4482,BANK674465,1993
4483,BANK4483,BANK844176,1950
4484,BANK4484,BANK269229,1979
4485,BANK4485,BANK876603,1972
4486,BANK4486,BANK669925,2006
4487,BANK4487,BANK817169,1954
4488,BANK4488,BANK837140,1960
4489,BANK4489,BANK637976,1953
4490,BANK4490,BANK677508,1961
4491,BANK4491,BANK434446,1950
4492,BANK4492,BANK727133,1971
4493,BANK4493,BANK966390,1967
4494,BANK4494,BANK169328,1975
4495,BANK4495,BANK488,1954
4496,BANK4496,BANK348039,1973
4497,BANK4497,BANK345846,1959
4498,BANK4498,BANK518716,1993
4499,BANK4499,BANK93753,1966
4500,BANK4500,BANK941034,2003
4501,BANK4501,BANK53566,1971
4502,BANK4502,BANK843000,1977
4503,BANK4503,BANK608833,1971
4504,BANK4504,BANK313052,1992
4505,BANK4505,BANK994913,1988
4506,BANK4506,BANK527068,2003
4507,BANK4507,BANK25124,2009
4508,BANK4508,BANK714515,1998
4509,BANK4509,BANK299758,1983
4510,BANK4510,BANK396616,1983
4511,BANK4511,BANK551215,1958
4512,BANK4512,BANK875425,1992
4513,BANK4513,BANK807479,1999
4514,BANK4514,BANK329366,2009
4515,BANK4515,BANK53071,2012
4516,BANK4516,BANK946321,1982
4517,BANK4517,BANK334347,1983
4518,BANK4518,BANK153942,1965
4519,BANK4519,BANK358787,2004
4520,BANK4520,BANK321200,1972
4521,BANK4521,BANK438683,1962
4522,BANK4522,BANK764731,1970
4523,BANK4523,BANK302408,1985
4524,BANK4524,BANK621192,1997
4525,BANK4525,BANK426879,2000
4526,BANK4526,BANK769764,2012
4527,BANK4527,BANK283720,1986
4528,BANK4528,BANK136414,1972
4529,BANK4529,BANK676738,1985
4530,BANK4530,BANK985333,1950
4531,BANK4531,BANK808227,1997
4532,BANK4532,BANK898229,2012
4533,BANK4533,BANK835772,1953
4534,BANK4534,BANK761931,1953
4535,BANK4535,BANK67817,1960
4536,BANK4536,BANK801586,1967
4537,BANK4537,BANK971190,2008
4538,BANK4538,BANK210909,2009
4539,BANK4539,BANK987158,2002
4540,BANK4540,BANK638537,2001
4541,BANK4541,BANK116080,1973
4542,BANK4542,BANK39454,1977
4543,BANK4543,BANK6857,1967
4544,BANK4544,BANK761469,1984
4545,BANK4545,BANK907092,1997
4546,BANK4546,BANK284124,1956
4547,BANK4547,BANK447524,1979
4548,BANK4548,BANK214514,1995
4549,BANK4549,BANK65089,1976
4550,BANK4550,BANK337838,1993
4551,BANK4551,BANK34347,2013
4552,BANK4552,BANK41977,2004
4553,BANK4553,BANK436201,1981
4554,BANK4554,BANK913086,2000
4555,BANK4555,BANK51096,2013
4556,BANK4556,BANK682734,1964
4557,BANK4557,BANK419060,2006
4558,BANK4558,BANK140696,1986
4559,BANK4559,BANK749803,1969
4560,BANK4560,BANK190758,1969
4561,BANK4561,BANK644082,2010
4562,BANK4562,BANK978481,1976
4563,BANK4563,BANK882067,2001
4564,BANK4564,BANK83023,2012
4565,BANK4565,BANK880350,2012
4566,BANK4566,BANK903930,1994
4567,BANK4567,BANK180021,1952
4568,BANK4568,BANK858631,1989
4569,BANK4569,BANK82744,1981
4570,BANK4570,BANK266383,2005
4571,BANK4571,BANK987683,1980
4572,BANK4572,BANK117706,1960
4573,BANK4573,BANK464097,1966
4574,BANK4574,BANK678322,2010
4575,BANK4575,BANK798161,2013
4576,BANK4576,BANK841658,2012
4577,BANK4577,BANK704775,1968
4578,BANK4578,BANK369494,1968
4579,BANK4579,BANK373397,1984
4580,BANK4580,BANK673844,1950
4581,BANK4581,BANK384103,1999
4582,BANK4582,BANK511423,1957
4583,BANK4583,BANK148398,1979
4584,BANK4584,BANK81376,1984
4585,BANK4585,BANK58025,1965
4586,BANK4586,BANK148164,1957
4587,BANK4587,BANK503462,1961
4588,BANK4588,BANK454125,1950
4589,BANK4589,BANK949536,2013
4590,BANK4590,BANK270432,1969
4591,BANK4591,BANK467919,1993
4592,BANK4592,BANK235374,1978
4593,BANK4593,BANK539048,1976
4594,BANK4594,BANK541303,2011
4595,BANK4595,BANK782117,2000
4596,BANK4596,BANK470292,1957
4597,BANK4597,BANK937115,1967
4598,BANK4598,BANK742029,2005
4599,BANK4599,BANK171474,1974
4600,BANK4600,BANK309745,1982
4601,BANK4601,BANK923671,1956
4602,BANK4602,BANK235064,1957
4603,BANK4603,BANK794761,1989
4604,BANK4604,BANK215286,1957
4605,BANK4605,BANK736649,2006
4606,BANK4606,BANK480907,1977
4607,BANK4607,BANK752760,1973
4608,BANK4608,BANK196890,1950
4609,BANK4609,BANK630719,2010
4610,BANK4610,BANK276652,1966
4611,BANK4611,BANK796010,1952
4612,BANK4612,BANK480901,1981
4613,BANK4613,BANK295509,1980
4614,BANK4614,BANK771569,2010
4615,BANK4615,BANK754952,1979
4616,BANK4616,BANK190567,1971
4617,BANK4617,BANK236936,1984
4618,BANK4618,BANK422959,1982
4619,BANK4619,BANK491652,1963
4620,BANK4620,BANK438358,1950
4621,BANK4621,BANK909539,1956
4622,BANK4622,BANK60869,1969
4623,BANK4623,BANK333869,2008
4624,BANK4624,BANK15944,1985
4625,BANK4625,BANK860585,1968
4626,BANK4626,BANK678638,1960
4627,BANK4627,BANK917226,1975
4628,BANK4628,BANK500498,1959
4629,BANK4629,BANK23819,1959
4630,BANK4630,BANK217840,1995
4631,BANK4631,BANK844414,1964
4632,BANK4632,BANK300118,1962
4633,BANK4633,BANK411329,1977
4634,BANK4634,BANK527183,1968
4635,BANK4635,BANK916766,2013
4636,BANK4636,BANK642703,1982
4637,BANK4637,BANK89100,1954
4638,BANK4638,BANK364121,1965
4639,BANK4639,BANK114589,2014
4640,BANK4640,BANK467488,2002
4641,BANK4641,BANK848028,1988
4642,BANK4642,BANK776614,1992
4643,BANK4643,BANK715608,1970
4644,BANK4644,BANK114522,1985
4645,BANK4645,BANK337155,1995
4646,BANK4646,BANK126138,2007
4647,BANK4647,BANK141550,2013
4648,BANK4648,BANK850868,2002
4649,BANK4649,BANK890707,1974
4650,BANK4650,BANK209064,2004
4651,BANK4651,BANK371854,1971
4652,BANK4652,BANK144699,2010
4653,BANK4653,BANK602670,1966
4654,BANK4654,BANK436990,1992
4655,BANK4655,BANK462286,1967
4656,BANK4656,BANK303796,1983
4657,BANK4657,BANK85582,1985
4658,BANK4658,BANK607708,2001
4659,BANK4659,BANK32902,2012
4660,BANK4660,BANK242522,2000
4661,BANK4661,BANK94324,2002
4662,BANK4662,BANK801000,1979
4663,BANK4663,BANK825678,1970
4664,BANK4664,BANK322498,1992
4665,BANK4665,BANK714110,2014
4666,BANK4666,BANK581360,2009
4667,BANK4667,BANK707420,1981
4668,BANK4668,BANK950560,1985
4669,BANK4669,BANK451074,1990
4670,BANK4670,BANK538041,1974
4671,BANK4671,BANK332063,1959
4672,BANK4672,BANK999674,1996
4673,BANK4673,BANK842655,1963
4674,BANK4674,BANK851560,2003
4675,BANK4675,BANK652676,1983
4676,BANK4676,BANK876559,1974
4677,BANK4677,BANK568071,1957
4678,BANK4678,BANK355407,1955
4679,BANK4679,BANK142102,1980
4680,BANK4680,BANK403634,1997
4681,BANK4681,BANK711092,1961
4682,BANK4682,BANK39315,2003
4683,BANK4683,BANK221544,1957
4684,BANK4684,BANK351716,2007
4685,BANK4685,BANK579386,1991
4686,BANK4686,BANK764820,1971
4687,BANK4687,BANK316310,1965
4688,BANK4688,BANK765150,2002
4689,BANK4689,BANK843217,1956
4690,BANK4690,BANK50395,1992
4691,BANK4691,BANK772079,1950
4692,BANK4692,BANK311084,1956
4693,BANK4693,BANK93128,1968
4694,BANK4694,BANK459621,1992
4695,BANK4695,BANK491377,2012
4696,BANK4696,BANK803086,2012
4697,BANK4697,BANK328338,1964
4698,BANK4698,BANK116599,2011
4699,BANK4699,BANK997004,1966
4700,BANK4700,BANK348680,1996
4701,BANK4701,BANK177426,1962
4702,BANK4702,BANK299657,1955
4703,BANK4703,BANK789775,1991
4704,BANK4704,BANK723114,1992
4705,BANK4705,BANK586294,1971
4706,BANK4706,BANK917955,2001
4707,BANK4707,BANK281574,2002
4708,BANK4708,BANK915326,1985
4709,BANK4709,BANK173984,2002
4710,BANK4710,BANK307851,1994
4711,BANK4711,BANK158576,1997
4712,BANK4712,BANK949041,1990
4713,BANK4713,BANK204208,2014
4714,BANK4714,BANK745274,1982
4715,BANK4715,BANK956127,1965
4716,BANK4716,BANK339555,2001
4717,BANK4717,BANK599188,1984
4718,BANK4718,BANK895410,2012
4719,BANK4719,BANK263182,2006
4720,BANK4720,BANK629274,1980
4721,BANK4721,BANK180768,2014
4722,BANK4722,BANK765612,1976
4723,BANK4723,BANK386049,1981
4724,BANK4724,BANK447367,1957
4725,BANK4725,BANK869877,2006
4726,BANK4726,BANK356639,1962
4727,BANK4727,BANK962743,1963
4728,BANK4728,BANK276057,1972
4729,BANK4729,BANK308107,1973
4730,BANK4730,BANK548411,2004
4731,BANK4731,BANK364360,1955
4732,BANK4732,BANK884458,1993
4733,BANK4733,BANK830946,1979
4734,BANK4734,BANK122275,1951
4735,BANK4735,BANK705955,1954
4736,BANK4736,BANK226641,2007
4737,BANK4737,BANK38761,2006
4738,BANK4738,BANK725064,1959
4739,BANK4739,BANK721601,1995
4740,BANK4740,BANK985490,1951
4741,BANK4741,BANK800523,2006
4742,BANK4742,BANK990687,1993
4743,BANK4743,BANK200115,1992
4744,BANK4744,BANK348403,1961
4745,BANK4745,BANK45808,1992
4746,BANK4746,BANK657228,1977
4747,BANK4747,BANK906895,1974
4748,BANK4748,BANK841466,1955
4749,BANK4749,BANK523941,1981
4750,BANK4750,BANK800276,1969
4751,BANK4751,BANK279043,1963
4752,BANK4752,BANK828306,1958
4753,BANK4753,BANK943914,2002
4754,BANK4754,BANK943913,1999
4755,BANK4755,BANK529543,1998
4756,BANK4756,BANK104412,1962
4757,BANK4757,BANK509551,1983
4758,BANK4758,BANK937400,1956
4759,BANK4759,BANK906800,1971
4760,BANK4760,BANK968666,1968
4761,BANK4761,BANK804787,1967
4762,BANK4762,BANK92978,2009
4763,BANK4763,BANK951777,1953
4764,BANK4764,BANK334754,1951
4765,BANK4765,BANK941018,1981
4766,BANK4766,BANK239681,2013
4767,BANK4767,BANK330310,1956
4768,BANK4768,BANK286394,1985
4769,BANK4769,BANK862259,1996
4770,BANK4770,BANK647728,1966
4771,BANK4771,BANK585865,1996
4772,BANK4772,BANK540860,2014
4773,BANK4773,BANK975866,1975
4774,BANK4774,BANK524640,1981
4775,BANK4775,BANK966626,2003
4776,BANK4776,BANK416671,1958
4777,BANK4777,BANK568341,2000
4778,BANK4778,BANK248339,2009
4779,BANK4779,BANK852524,2006
4780,BANK4780,BANK751173,1967
4781,BANK4781,BANK859075,1986
4782,BANK4782,BANK526863,1981
4783,BANK4783,BANK594582,2014
4784,BANK4784,BANK297862,1950
4785,BANK4785,BANK645108,1959
4786,BANK4786,BANK925814,1959
4787,BANK4787,BANK637556,2003
4788,BANK4788,BANK795443,1982
4789,BANK4789,BANK443440,1955
4790,BANK4790,BANK101403,1956
4791,BANK4791,BANK959722,2009
4792,BANK4792,BANK970989,1951
4793,BANK4793,BANK719267,2004
4794,BANK4794,BANK159303,2008
4795,BANK4795,BANK847636,1989
4796,BANK4796,BANK386293,2003
4797,BANK4797,BANK20949,1980
4798,BANK4798,BANK892338,2011
4799,BANK4799,BANK919233,1996
4800,BANK4800,BANK222039,1992
4801,BANK4801,BANK993072,2003
4802,BANK4802,BANK87115,1985
4803,BANK4803,BANK750039,2002
4804,BANK4804,BANK817267,1960
4805,BANK4805,BANK548506,1985
4806,BANK4806,BANK631339,1993
4807,BANK4807,BANK722307,1995
4808,BANK4808,BANK212593,2014
4809,BANK4809,BANK927365,2006
4810,BANK4810,BANK983754,1991
4811,BANK4811,BANK751386,1988
4812,BANK4812,BANK966227,2005
4813,BANK4813,BANK551019,1963
4814,BANK4814,BANK857027,1992
4815,BANK4815,BANK60523,2002
4816,BANK4816,BANK356329,1982
4817,BANK4817,BANK780376,1998
4818,BANK4818,BANK865366,1977
4819,BANK4819,BANK408105,1981
4820,BANK4820,BANK216873,2009
4821,BANK4821,BANK358118,1981
4822,BANK4822,BANK856544,1950
4823,BANK4823,BANK954625,2000
4824,BANK4824,BANK488256,1973
4825,BANK4825,BANK720784,1977
4826,BANK4826,BANK404597,1951
4827,BANK4827,BANK394658,1953
4828,BANK4828,BANK179792,1991
4829,BANK4829,BANK295000,2009
4830,BANK4830,BANK16511,2006
4831,BANK4831,BANK467531,1951
4832,BANK4832,BANK151453,1984
4833,BANK4833,BANK251210,1963
4834,BANK4834,BANK493895,1957
4835,BANK4835,BANK321168,1952
4836,BANK4836,BANK540645,2007
4837,BANK4837,BANK752980,1972
4838,BANK4838,BANK785373,1950
4839,BANK4839,BANK935920,1983
4840,BANK4840,BANK763568,1977
4841,BANK4841,BANK28756,1967
4842,BANK4842,BANK423289,1958
4843,BANK4843,BANK528365,1962
4844,BANK4844,BANK566484,1961
4845,BANK4845,BANK254631,1991
4846,BANK4846,BANK438790,1969
4847,BANK4847,BANK914443,2011
4848,BANK4848,BANK535798,1988
4849,BANK4849,BANK768589,2007
4850,BANK4850,BANK477569,1953
4851,BANK4851,BANK819538,1973
4852,BANK4852,BANK651487,1959
4853,BANK4853,BANK778133,2006
4854,BANK4854,BANK514083,1980
4855,BANK4855,BANK240767,1997
4856,BANK4856,BANK773681,1976
4857,BANK4857,BANK29911,1970
4858,BANK4858,BANK11611,2001
4859,BANK4859,BANK59288,1992
4860,BANK4860,BANK467225,1960
4861,BANK4861,BANK133824,1966
4862,BANK4862,BANK165242,2000
4863,BANK4863,BANK259269,1995
4864,BANK4864,BANK96526,1951
4865,BANK4865,BANK438213,1954
4866,BANK4866,BANK9178,1973
4867,BANK4867,BANK532575,1998
4868,BANK4868,BANK756635,2004
4869,BANK4869,BANK212939,1951
4870,BANK4870,BANK221429,1962
4871,BANK4871,BANK944207,2004
4872,BANK4872,BANK793337,1994
4873,BANK4873,BANK748769,1998
4874,BANK4874,BANK121490,2001
4875,BANK4875,BANK649129,1993
4876,BANK4876,BANK566774,1954
4877,BANK4877,BANK356723,1993
